MethodFullyQualifiedName,ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupExecutions(),11,90,0,3,2,2,19,10,4,181,1,90,18.2000,1,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/PropagationManagerImpl.java/getUpdateTasks(AnyTypeKind, Long, boolean, Boolean, PropagationByResource, Collection, Collection)",27,1,7,0,0,1,0,1,1,1,0,1,1.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/PropagationManagerImpl.java/getUpdateTasks(AnyTypeKind, Long, boolean, Boolean, PropagationByResource, Collection, Collection)",28,1,7,0,0,1,0,1,1,1,0,1,1.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/PropagationManagerImpl.java/getUpdateTasks(AnyTypeKind, Long, boolean, Boolean, PropagationByResource, Collection, Collection)",29,1,7,0,0,1,0,1,1,1,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java/merge(List),8,45,1,20,2,2,2,1,1,45,0,45,45.0000,0,no
core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java/merge(List),9,45,1,20,2,2,2,2,1,90,0,45,45.0000,1,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",18,97,3,40,4,3,14,10,3,201,0,97,20.1000,1,yes
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",16,97,3,40,4,3,14,10,3,201,0,97,20.1000,1,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",17,97,3,40,4,3,14,10,3,201,0,97,20.1000,1,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",10,97,3,40,4,3,14,6,3,194,0,97,32.3333,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",11,97,3,40,4,3,14,6,3,194,0,97,32.3333,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",14,97,3,40,4,3,14,7,3,194,0,97,27.7143,0,yes
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",15,97,3,40,4,3,14,10,3,201,0,97,20.1000,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",12,97,3,40,4,3,14,6,3,194,0,97,32.3333,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/getAttributableTOFromConnObject(ConnectorObject, SyncTask, AttributableUtil)",13,97,3,40,4,3,14,6,3,194,0,97,32.3333,0,no
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/DateTimeFieldPanel.java/onUpdate(AjaxRequestTarget),25,4,1,2,2,1,1,1,1,2,0,2,2.0000,0,no
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/DateTimeFieldPanel.java/onUpdate(AjaxRequestTarget),24,4,1,2,2,1,1,1,1,2,0,2,2.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserCreateTaskIds(Long, Boolean, PropagationByResource, String, Collection, Collection, Collection)",19,10,7,4,3,1,3,1,1,10,0,10,10.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserCreateTaskIds(Long, Boolean, PropagationByResource, String, Collection, Collection, Collection)",21,10,7,4,3,1,3,1,1,10,0,10,10.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserCreateTaskIds(Long, Boolean, PropagationByResource, String, Collection, Collection, Collection)",22,10,7,4,3,1,3,1,1,10,0,10,10.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserCreateTaskIds(Long, Boolean, PropagationByResource, String, Collection, Collection, Collection)",20,10,7,4,3,1,3,1,1,10,0,10,10.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserCreateTaskIds(Long, Boolean, PropagationByResource, String, Collection, Collection, Collection)",26,10,7,4,3,1,3,1,1,10,0,10,10.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserCreateTaskIds(Long, Boolean, PropagationByResource, String, Collection, Collection, Collection)",23,10,7,4,3,1,3,1,1,10,0,10,10.0000,0,no
"common/lib/src/main/java/org/apache/syncope/common/lib/types/IntMappingType.java/contains(AnyTypeKind, String)",27,18,2,10,3,1,3,1,1,18,0,18,18.0000,0,no
"common/lib/src/main/java/org/apache/syncope/common/lib/types/IntMappingType.java/contains(AnyTypeKind, String)",28,18,2,10,3,1,3,1,1,18,0,18,18.0000,0,no
"common/lib/src/main/java/org/apache/syncope/common/lib/types/IntMappingType.java/contains(AnyTypeKind, String)",29,18,2,10,3,1,3,1,1,18,0,18,18.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/ConnectorFacadeProxy.java/update(PropagationMode, ObjectClass, Uid, Set, OperationOptions, Set)",25,18,6,5,4,1,2,1,1,18,0,18,18.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/ConnectorFacadeProxy.java/update(PropagationMode, ObjectClass, Uid, Set, OperationOptions, Set)",24,18,6,5,4,1,2,1,1,18,0,18,18.0000,0,no
"core/logic/src/main/java/org/apache/syncope/core/logic/GroupLogic.java/search(SearchCond, int, int, List, List, boolean)",27,6,6,0,0,1,1,3,2,6,0,6,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java/getCurrentTaskExecution(AbstractTaskTO),19,4,1,4,4,1,1,2,1,4,0,3,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java/getCurrentTaskExecution(AbstractTaskTO),22,4,1,4,4,1,1,2,1,4,0,3,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java/getCurrentTaskExecution(AbstractTaskTO),23,4,1,4,4,1,1,2,1,4,0,3,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java/getCurrentTaskExecution(AbstractTaskTO),20,4,1,4,4,1,1,2,1,4,0,3,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java/getCurrentTaskExecution(AbstractTaskTO),21,4,1,4,4,1,1,2,1,4,0,3,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java/getCurrentTaskExecution(AbstractTaskTO),26,4,1,4,4,1,1,2,1,4,0,3,2.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),9,128,0,9,3,1,23,6,4,272,0,128,45.3333,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),7,128,0,9,3,1,23,5,4,144,0,111,28.8000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),8,128,0,9,3,1,23,5,4,144,0,111,28.8000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),5,128,0,9,3,1,23,4,3,144,0,111,36.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),6,128,0,9,3,1,23,4,3,144,0,111,36.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),3,112,0,6,3,2,22,2,2,112,0,111,56.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),4,112,0,6,3,2,22,2,2,112,0,111,56.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),1,112,0,6,3,2,22,2,2,112,0,111,56.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),2,112,0,6,3,2,22,2,2,112,0,111,56.0000,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),12,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),13,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),10,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),11,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),18,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),16,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),17,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),14,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java/checkCompositeException(Response),15,32,1,9,5,1,11,3,2,64,0,32,21.3333,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportExecute.java/execute(),27,19,0,5,5,1,2,6,2,38,2,18,6.6667,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportExecute.java/execute(),28,18,0,5,5,1,0,7,2,38,3,18,5.8571,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/report/ReportExecute.java/execute(),29,18,0,5,5,1,0,7,2,38,3,18,5.8571,0,no
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java/enforcePolicies(User),28,57,1,17,5,3,12,6,2,114,0,32,19.0000,0,yes
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java/enforcePolicies(User),29,57,1,17,5,3,12,6,2,114,0,32,19.0000,0,yes
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java/enforcePolicies(User),27,57,1,17,5,3,12,6,2,114,0,32,19.0000,0,yes
"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java/throwException(ActivitiException, String)",26,8,2,4,4,1,0,3,1,10,0,6,3.3333,0,no
"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java/throwException(ActivitiException, String)",21,8,2,4,4,1,0,3,1,10,0,6,3.3333,0,no
"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java/throwException(ActivitiException, String)",22,8,2,4,4,1,0,3,1,10,0,6,3.3333,0,no
"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java/throwException(ActivitiException, String)",23,8,2,4,4,1,0,3,1,10,0,6,3.3333,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/pages/ReportModalPage.java/setupProfile(),27,126,0,9,3,1,23,1,1,126,0,126,126.0000,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/pages/ReportModalPage.java/setupProfile(),25,126,0,9,3,1,23,1,1,126,0,126,126.0000,0,no
"core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java/createUser(SyncDelta, boolean)",1,31,2,6,5,1,6,4,2,31,0,31,7.7500,0,no
"core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java/createUser(SyncDelta, boolean)",2,31,2,6,5,1,6,4,2,31,0,31,7.7500,0,no
"core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java/createUser(SyncDelta, boolean)",3,31,2,6,5,1,6,4,2,31,0,31,7.7500,0,no
"core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java/createUser(SyncDelta, boolean)",4,31,2,6,5,1,6,4,2,31,0,31,7.7500,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),10,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),11,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),14,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),15,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),12,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),13,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),18,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),19,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),16,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),17,19,0,8,5,1,3,2,1,38,0,19,19.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),21,20,0,8,5,1,3,4,1,40,0,19,10.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),22,20,0,8,5,1,3,4,1,40,0,19,10.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),20,20,0,8,5,1,3,4,1,40,0,19,10.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),26,20,0,8,5,1,3,4,1,40,0,19,10.0000,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/getConnManagers(),23,20,0,8,5,1,3,4,1,40,0,19,10.0000,0,no
"client/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyWizardBuilder.java/buildModelSteps(AnyHandler, WizardModel)",28,13,2,2,1,1,1,3,1,13,0,10,4.3333,0,no
"client/console/src/main/java/org/apache/syncope/client/console/wizards/any/AnyWizardBuilder.java/buildModelSteps(AnyHandler, WizardModel)",29,15,2,3,1,1,1,4,1,15,0,10,3.7500,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/group/GroupRead.java/read(),28,14,0,5,5,1,1,1,1,14,0,14,14.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/group/GroupRead.java/read(),29,14,0,5,5,1,1,1,1,14,0,14,14.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/group/GroupRead.java/read(),27,14,0,5,5,1,1,1,1,14,0,14,14.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),12,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),13,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),10,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),11,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),16,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),17,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),14,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),15,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrUniqueValue(),18,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserReadByUserId.java/read(),29,18,0,5,5,1,2,1,1,18,0,18,18.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserReadByUserId.java/read(),28,18,0,5,5,1,2,1,1,18,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/checkMandatory(AttributableUtil, AbstractAttributable)",19,47,2,18,2,1,7,12,2,63,1,33,5.3333,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/checkMandatory(AttributableUtil, AbstractAttributable)",26,47,2,18,2,1,7,12,2,63,1,33,5.3333,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/checkMandatory(AttributableUtil, AbstractAttributable)",20,47,2,18,2,1,7,12,2,63,1,33,5.3333,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/checkMandatory(AttributableUtil, AbstractAttributable)",21,47,2,18,2,1,7,12,2,63,1,33,5.3333,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/checkMandatory(AttributableUtil, AbstractAttributable)",22,47,2,18,2,1,7,12,2,63,1,33,5.3333,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/checkMandatory(AttributableUtil, AbstractAttributable)",23,47,2,18,2,1,7,12,2,63,1,33,5.3333,1,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/configuration/ConfigurationUpdate.java/update(),28,33,0,7,6,1,5,7,2,64,0,30,9.1429,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/configuration/ConfigurationUpdate.java/update(),29,33,0,7,6,1,5,7,2,64,0,30,9.1429,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/configuration/ConfigurationUpdate.java/update(),27,33,0,7,6,1,5,7,2,64,0,30,9.1429,0,no
core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java/initRemote(URI),9,25,1,4,2,1,9,2,1,50,0,25,25.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",15,18,2,9,6,2,2,2,1,36,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",16,18,2,9,6,2,2,2,1,36,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",19,18,2,9,6,2,2,2,1,36,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",17,18,2,9,6,2,2,2,1,36,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",18,18,2,9,6,2,2,2,1,36,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",18,81,7,30,8,6,17,18,4,163,0,64,9.0556,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",16,81,7,30,8,6,17,18,4,163,0,64,9.0556,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",17,81,7,30,8,6,17,18,4,163,0,64,9.0556,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",14,64,7,24,7,6,12,9,3,128,0,64,14.2222,1,yes
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",15,75,7,28,8,6,15,14,4,151,0,64,10.7857,1,yes
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",12,64,7,24,7,6,12,7,2,128,0,64,18.2857,1,yes
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",13,64,7,24,7,6,12,9,3,128,0,64,14.2222,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",10,64,7,24,7,6,12,5,1,128,0,64,25.6000,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map)",11,64,7,24,7,6,12,5,1,128,0,64,25.6000,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, AbstractPolicyTO)",23,38,2,17,3,2,4,5,2,39,0,30,7.8000,1,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",26,18,2,9,6,2,2,7,3,36,0,18,5.1429,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, AbstractPolicyTO)",21,38,2,17,3,2,4,5,2,39,0,30,7.8000,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, AbstractPolicyTO)",22,38,2,17,3,2,4,5,2,39,0,30,7.8000,1,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",22,18,2,9,6,2,2,7,3,36,0,18,5.1429,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",23,18,2,9,6,2,2,7,3,36,0,18,5.1429,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",20,18,2,9,6,2,2,2,1,36,0,18,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/resolveReference(Method, Object[])",21,18,2,9,6,2,2,7,3,36,0,18,5.1429,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, AbstractPolicyTO)",26,38,2,17,3,2,4,5,2,39,0,30,7.8000,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, AbstractPolicyTO)",20,37,2,16,3,2,4,3,1,37,0,30,12.3333,1,yes
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, AbstractPolicyTO)",19,37,2,16,3,2,4,3,1,37,0,30,12.3333,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",9,34,2,13,2,2,3,11,4,73,6,34,7.1818,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",3,35,2,13,2,1,3,6,4,35,0,21,5.8333,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",4,35,2,13,2,1,3,6,4,35,0,21,5.8333,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",1,29,2,12,2,1,3,4,3,29,0,21,7.2500,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",2,31,2,13,2,1,3,5,3,31,0,21,6.2000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",7,34,2,13,2,2,3,10,4,39,6,21,4.5000,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",8,34,2,13,2,2,3,10,4,39,6,21,4.5000,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",5,34,2,13,2,2,3,9,4,39,5,21,4.8889,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java/getTaskTO(Task, TaskUtil)",6,34,2,13,2,2,3,10,4,39,6,21,4.5000,0,yes
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/DefaultRolesPrefixPostProcessor.java/postProcessAfterInitialization(Object, String)",25,12,2,4,3,1,1,1,1,12,0,12,12.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/DefaultRolesPrefixPostProcessor.java/postProcessAfterInitialization(Object, String)",29,12,2,4,3,1,1,1,1,12,0,12,12.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/DefaultRolesPrefixPostProcessor.java/postProcessAfterInitialization(Object, String)",27,12,2,4,3,1,1,1,1,12,0,12,12.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/DefaultRolesPrefixPostProcessor.java/postProcessAfterInitialization(Object, String)",28,12,2,4,3,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),26,1,1,0,0,1,0,3,2,2,0,1,0.6667,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),12,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),13,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),10,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),11,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),16,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),17,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),14,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java/getTaskIdFromJobName(String),15,1,1,0,0,1,0,2,1,2,0,1,1.0000,0,no
