@relation BOOKKEEPER-Training-2

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute NumCodeSmells numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute IsBuggy {no,yes}

@data
23,0,1,3,23,0,7,3,3,0,21,7.666667,yes
22,1,1,4,22,0,7,4,1,0,19,5.5,no
8,0,1,1,8,0,0,0,1,0,8,8,yes
5,0,1,1,1,0,1,1,1,0,1,1,no
1,2,0,0,0,0,0,0,0,0,0,0,no
9,2,1,1,1,0,2,2,2,0,1,1,no
4,1,1,1,4,0,1,1,0,0,4,4,no
15,2,1,1,2,0,3,3,3,0,2,2,no
2,0,1,1,2,0,0,0,0,0,2,2,no
1,0,0,0,0,0,0,0,0,0,0,0,no
6,0,1,1,0,0,2,3,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
5,1,1,1,5,0,2,1,1,0,5,5,no
13,2,1,1,13,0,5,4,3,0,13,13,no
5,2,2,2,3,2,2,1,0,0,3,2.5,no
5,1,1,1,5,0,1,1,2,0,5,5,no
17,1,2,2,23,6,4,2,3,0,23,14.5,no
16,1,1,1,16,0,4,2,2,0,16,16,no
2,1,1,1,2,0,1,1,0,0,2,2,no
13,2,2,2,13,0,5,4,3,0,12,6.5,no
43,1,3,3,43,0,8,4,10,0,40,14.333333,yes
21,1,3,3,21,0,8,6,5,0,17,7,no
27,1,2,2,27,0,5,4,5,0,25,13.5,no
2,1,1,1,2,0,0,0,1,0,2,2,no
41,1,1,1,41,0,7,3,8,0,41,41,no
1,1,2,2,1,0,0,0,0,0,1,0.5,no
1,3,1,1,1,0,0,0,0,0,1,1,no
21,0,3,4,26,5,4,3,1,0,26,7.75,yes
8,0,1,2,8,0,1,2,0,0,8,4,no
4,1,1,1,4,0,1,2,0,0,4,4,no
8,0,1,2,8,0,4,3,3,0,8,4,no
24,1,1,1,24,0,6,2,5,0,24,24,yes
8,2,1,1,8,0,2,2,2,0,8,8,no
4,0,1,1,4,0,1,1,0,0,4,4,no
2,1,1,1,2,0,1,1,0,0,2,2,no
14,1,1,1,14,0,3,2,1,0,14,14,yes
7,2,1,1,7,0,1,1,1,0,7,7,no
4,1,1,1,4,0,1,1,1,0,4,4,no
1,1,1,1,1,0,0,0,0,0,1,1,no
3,0,1,1,3,0,1,1,0,0,3,3,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,0,1,1,3,0,0,0,1,0,3,3,no
17,1,3,4,17,0,5,3,4,0,7,4.25,yes
5,2,2,2,8,3,0,0,2,0,8,5.5,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
8,2,1,2,8,0,1,1,1,0,8,4,no
7,1,1,2,7,0,1,1,1,0,7,3.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
6,0,1,2,6,0,1,2,0,0,4,3,no
1,2,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
7,1,1,1,7,0,0,0,3,0,7,7,no
7,2,2,2,7,0,2,1,1,0,7,3.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
16,0,2,2,17,1,4,2,1,0,17,9,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,3,1,1,1,0,0,0,0,0,1,1,no
0,1,1,1,3,0,0,0,0,0,3,3,no
15,2,1,1,15,0,4,3,6,0,15,15,no
2,2,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
15,0,1,1,1,0,3,3,5,0,1,1,no
21,0,2,2,21,0,5,4,8,0,17,10.5,no
3,0,1,1,3,0,0,0,1,0,3,3,no
0,3,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
10,0,2,2,10,0,4,4,5,0,9,5,no
29,3,1,1,29,0,6,3,6,0,29,29,no
18,1,2,2,18,0,6,2,4,0,18,9,no
4,3,1,1,4,0,0,0,2,0,4,4,no
1,0,1,1,1,0,0,0,0,0,1,1,no
51,0,2,3,51,0,11,6,8,0,46,17,yes
8,0,1,1,8,0,2,2,0,0,8,8,no
7,2,1,1,7,0,2,2,2,0,7,7,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,0,1,1,3,0,1,1,0,0,3,3,no
4,0,1,1,4,0,1,1,0,0,4,4,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,3,1,1,0,12,0,0,0,0,12,12,no
0,2,1,2,0,13,0,0,0,0,13,6.5,no
0,1,1,3,0,67,0,0,0,0,49,22.333333,no
0,1,1,1,0,13,0,0,0,0,13,13,no
0,1,1,2,0,16,0,0,0,0,16,8,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,2,1,0,0,0,0,0,1,0.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,2,1,0,0,0,0,0,1,0.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
5,2,1,1,5,0,1,1,1,0,5,5,no
4,3,1,1,4,0,1,1,1,0,4,4,no
8,3,1,1,8,0,2,2,1,0,8,8,no
11,2,1,1,11,0,1,2,1,0,11,11,no
9,3,2,2,12,3,2,1,3,0,12,7.5,no
10,2,2,2,13,3,2,2,3,0,13,8,no
10,1,1,1,10,0,0,0,3,0,10,10,no
1,1,1,1,1,0,0,0,0,0,1,1,no
20,2,1,2,21,1,5,3,4,0,21,11,yes
13,1,1,1,13,0,3,2,2,0,13,13,no
18,1,1,1,18,0,7,3,2,0,18,18,yes
53,1,1,2,53,0,14,4,16,0,53,26.5,yes
1,2,1,1,1,0,0,0,0,0,1,1,no
17,5,1,2,17,0,7,2,4,0,17,8.5,no
43,2,2,3,43,0,11,3,6,0,37,14.333333,no
36,1,1,1,36,0,11,5,10,0,36,36,no
10,0,1,1,10,0,7,7,5,0,10,10,no
25,1,3,4,25,0,4,2,2,0,16,6.25,no
6,1,1,1,6,0,2,2,3,0,6,6,no
13,1,1,2,14,1,2,2,3,0,14,7.5,no
4,0,1,1,4,0,1,1,1,0,4,4,yes
6,2,1,2,6,0,1,2,1,0,5,3,no
7,1,1,1,7,0,2,2,2,0,7,7,no
29,0,1,2,29,0,0,0,0,0,29,14.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,2,1,0,0,0,0,0,1,0.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
4,0,1,1,4,0,2,2,2,0,4,4,yes
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
3,3,1,1,3,0,0,0,1,0,3,3,no
3,2,1,1,3,0,1,1,0,0,3,3,no
0,1,1,2,10,10,0,0,0,0,10,10,no
0,0,1,1,0,1,0,0,0,0,1,1,no
0,0,1,1,0,1,0,0,0,0,1,1,no
0,0,1,1,0,1,0,0,0,0,1,1,no
0,1,1,1,0,8,0,0,0,0,8,8,no
0,1,1,4,3,31,0,0,0,0,24,8.5,no
2,1,1,1,2,0,1,1,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,yes
1,0,1,1,1,0,0,0,0,0,1,1,yes
5,1,1,2,8,3,1,1,1,0,8,5.5,no
1,1,1,2,7,6,0,0,0,0,7,6.5,no
2,0,1,1,2,0,0,0,0,0,2,2,no
2,1,1,1,2,0,0,0,0,0,2,2,no
2,1,1,1,2,0,0,0,0,0,2,2,no
7,0,0,0,0,0,1,1,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
2,0,0,0,0,0,1,1,0,0,0,0,no
5,1,1,1,3,0,1,1,1,0,3,3,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,2,2,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,2,2,1,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,2,1,1,1,0,0,0,0,0,1,1,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
39,1,1,1,2,0,19,1,0,0,2,2,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
41,1,1,1,2,0,20,1,0,0,2,2,no
0,0,2,2,1,1,0,0,0,0,1,1,no
0,1,2,2,1,1,0,0,0,0,1,1,no
2,1,2,2,1,1,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,6,2,2,5,5,0,0,0,0,5,5,no
1,2,0,0,0,0,0,0,0,0,0,0,no
8,4,0,0,0,0,1,1,1,0,0,0,no
1,5,2,2,5,5,0,0,0,0,5,5,no
1,5,2,2,5,5,0,0,0,0,5,5,no
7,3,0,0,0,0,1,1,1,0,0,0,no
7,3,0,0,0,0,1,1,1,0,0,0,no
1,3,2,2,5,5,0,0,0,0,5,5,no
10,1,1,1,3,0,2,2,1,0,3,3,yes
8,0,1,1,0,1,2,1,0,0,1,1,yes
4,3,0,0,0,0,0,0,1,0,0,0,no
5,3,0,0,0,0,0,0,1,0,0,0,no
3,2,0,0,0,0,0,0,1,0,0,0,no
3,1,1,1,1,0,1,1,0,0,1,1,no
2,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
16,2,0,0,0,0,2,1,2,0,0,0,no
6,2,0,0,0,0,0,0,1,0,0,0,no
9,4,1,1,0,0,1,1,0,0,0,0,no
5,3,1,1,0,4,1,1,0,0,4,4,no
21,4,2,2,0,0,4,3,3,0,0,0,no
12,4,1,1,0,0,3,2,2,0,0,0,no
13,5,0,0,0,0,0,0,2,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
6,2,0,0,0,0,1,1,1,0,0,0,no
62,4,1,1,21,0,15,4,14,0,21,21,no
54,3,1,1,0,28,14,4,12,0,28,28,no
20,6,1,1,3,0,7,2,7,0,3,3,no
21,4,1,1,21,0,3,2,3,0,21,21,no
17,4,0,0,0,0,3,2,3,0,0,0,no
6,5,0,0,0,0,2,2,0,0,0,0,no
5,0,1,1,5,0,0,0,2,0,5,5,no
19,4,1,1,9,0,3,2,0,0,9,9,no
6,2,1,1,6,0,1,1,0,0,6,6,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
19,4,0,0,0,0,4,3,4,0,0,0,no
13,0,0,0,0,0,2,2,2,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
15,2,0,0,0,0,4,2,3,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
5,0,1,1,0,0,0,0,2,0,0,0,no
1,3,1,1,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
7,3,0,0,0,0,3,1,0,0,0,0,no
15,6,0,0,0,0,0,0,3,0,0,0,no
1,1,1,1,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
18,3,0,0,0,0,4,2,6,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,no
6,1,1,2,0,0,0,0,2,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
9,0,1,2,8,0,1,2,1,0,8,4,yes
22,2,1,1,0,8,4,2,1,0,8,8,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
7,0,0,0,0,0,1,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,1,1,0,0,0,0,no
6,0,0,0,0,0,1,1,1,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
47,3,2,2,27,0,5,3,2,0,26,13.5,yes
43,0,2,2,19,0,5,3,2,0,19,9.5,yes
27,4,1,1,1,0,4,3,0,0,1,1,no
16,2,1,1,5,0,2,2,0,0,5,5,no
7,2,0,0,0,0,1,1,1,0,0,0,no
7,4,0,0,0,0,2,2,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
9,3,1,1,0,0,2,1,1,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
2,5,0,0,0,0,0,0,1,0,0,0,no
2,5,0,0,0,0,0,0,1,0,0,0,no
28,6,1,2,3,0,4,2,3,0,3,1.5,yes
11,2,2,2,10,0,1,1,1,0,10,5,no
7,2,2,2,7,0,1,1,0,0,7,3.5,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,2,0,0,0,0,0,0,0,0,no
8,0,0,0,0,0,2,1,1,0,0,0,no
4,1,1,1,3,0,1,1,0,0,3,3,no
3,1,0,0,0,0,1,1,1,0,0,0,no
7,0,0,0,0,0,2,2,1,0,0,0,no
50,2,2,2,21,0,9,3,4,0,21,10.5,yes
14,1,1,1,1,0,2,2,1,0,1,1,no
11,5,1,1,1,0,2,2,1,0,1,1,no
29,1,2,2,4,0,5,2,0,0,3,2,yes
2,3,0,0,0,0,1,1,0,0,0,0,no
6,4,0,0,0,0,0,0,1,0,0,0,no
3,4,0,0,0,0,0,0,1,0,0,0,no
5,3,0,0,0,0,0,0,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,1,1,1,0,0,0,0,0,1,1,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,yes
3,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,1,1,1,0,0,0,no
13,0,0,0,0,0,4,2,3,0,0,0,yes
33,2,0,0,0,0,8,3,8,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
16,1,2,2,16,0,5,2,5,0,16,8,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
50,5,1,1,2,0,11,3,1,0,2,2,no
6,2,1,1,2,0,2,2,0,0,2,2,no
5,3,0,0,0,0,1,1,0,0,0,0,no
12,0,2,3,9,0,2,2,1,0,7,3,no
8,2,1,2,8,0,2,2,0,0,6,4,no
2,0,0,0,0,0,0,0,0,0,0,0,no
23,4,2,2,1,0,3,2,2,0,1,0.5,no
6,3,0,0,0,0,1,1,0,0,0,0,no
5,4,1,1,0,0,1,1,0,0,0,0,no
9,0,1,1,9,0,1,2,3,0,9,9,no
4,2,0,0,0,0,0,0,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,0,0,0,0,0,0,0,0,no
1,3,1,1,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,yes
2,2,0,0,0,0,1,1,1,0,0,0,no
13,1,0,0,0,0,5,2,1,0,0,0,yes
4,1,0,0,0,0,1,1,2,0,0,0,yes
25,5,1,1,4,0,7,2,2,0,4,4,yes
2,1,0,0,0,0,0,0,0,0,0,0,yes
14,0,0,0,0,0,3,2,4,0,0,0,yes
7,3,2,2,1,0,1,1,1,0,1,0.5,yes
5,3,0,0,0,0,0,0,2,0,0,0,no
25,5,1,1,5,0,7,2,2,0,5,5,yes
1,1,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,2,1,1,0,0,0,0,0,0,0,0,no
2,0,2,3,2,2,1,1,1,0,2,1.333333,no
2,0,1,2,2,0,1,1,1,0,1,1,no
25,5,2,3,5,1,8,3,3,0,3,2,no
0,0,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
2,3,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
2,5,1,1,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
2,2,0,0,0,0,1,1,1,0,0,0,no
10,1,1,1,10,0,4,3,2,0,10,10,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,2,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
4,0,1,1,3,0,1,1,1,0,3,3,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,1,1,1,0,0,0,no
4,0,1,1,0,0,1,1,1,0,0,0,no
4,1,1,1,0,0,1,1,0,0,0,0,no
7,0,0,0,0,0,2,1,3,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
4,0,1,1,3,0,1,1,1,0,3,3,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
6,3,1,1,6,0,2,2,2,0,6,6,no
12,2,1,2,12,0,2,2,2,0,12,6,no
11,2,0,0,0,0,2,1,0,0,0,0,no
7,3,0,0,0,0,2,1,0,0,0,0,no
20,2,0,0,0,0,5,3,2,0,0,0,no
16,4,0,0,0,0,5,3,2,0,0,0,no
19,1,2,2,2,0,4,1,1,0,2,1,no
6,2,0,0,0,0,1,1,0,0,0,0,no
15,6,0,0,0,0,4,1,2,0,0,0,no
3,1,1,1,0,0,1,1,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
4,3,1,1,4,0,2,2,1,0,4,4,no
10,2,1,1,10,0,1,1,1,0,10,10,no
5,4,1,1,1,0,1,1,0,0,1,1,no
3,1,0,0,0,0,0,0,1,0,0,0,no
7,1,0,0,0,0,1,2,2,0,0,0,no
1,5,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
11,1,1,1,0,0,3,2,2,0,0,0,yes
5,0,0,0,0,0,1,2,0,0,0,0,no
39,2,1,1,39,0,5,2,3,0,39,39,no
35,4,1,1,1,0,5,2,3,0,1,1,no
9,0,0,0,0,0,2,2,0,0,0,0,no
5,3,0,0,0,0,2,2,0,0,0,0,no
7,1,0,0,0,0,1,2,2,0,0,0,no
4,1,0,0,0,0,0,0,2,0,0,0,no
8,1,0,0,0,0,2,1,2,0,0,0,no
7,1,0,0,0,0,2,2,2,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
14,5,0,0,0,0,1,1,2,0,0,0,no
10,2,0,0,0,0,1,1,2,0,0,0,no
18,6,0,0,0,0,2,1,1,0,0,0,no
6,4,0,0,0,0,1,1,1,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
14,1,1,2,1,0,5,4,5,0,1,0.5,yes
11,4,1,1,11,0,1,1,6,0,11,11,no
25,6,0,0,0,0,3,1,7,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
11,2,0,0,0,0,2,3,3,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
