@relation training

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumCodeSmells numeric
@attribute NumLocalVariables numeric
@attribute NumRevisions numeric
@attribute NumAuthors numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
2,1,0,0,0,1,3,1,4,0,2,1.333333,0,no
2,1,0,0,0,1,3,1,4,0,2,1.333333,0,no
2,1,0,0,0,1,3,1,4,0,2,1.333333,0,no
6,2,0,0,0,1,3,1,12,0,6,4,0,no
6,2,0,0,0,1,3,1,12,0,6,4,0,no
6,2,0,0,0,1,3,1,12,0,6,4,0,no
4,2,0,0,0,1,5,2,12,2,6,2.8,0,no
6,2,0,0,0,1,3,1,12,0,6,4,0,no
5,1,2,2,0,1,2,1,10,0,5,5,0,no
5,1,2,2,0,1,2,1,10,0,5,5,0,no
5,1,2,2,0,1,2,1,10,0,5,5,0,no
5,1,2,2,0,1,2,1,10,0,5,5,0,no
5,1,2,2,0,1,2,1,10,0,5,5,0,no
2,1,0,0,0,0,3,1,4,0,2,1.333333,1,no
2,1,0,0,0,0,3,1,4,0,2,1.333333,1,no
2,1,0,0,0,0,3,1,4,0,2,1.333333,1,no
2,1,0,0,0,0,3,1,4,0,2,1.333333,1,no
2,1,0,0,0,0,3,1,4,0,2,1.333333,1,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
2,1,1,1,0,0,2,1,4,0,2,2,0,no
2,1,1,1,0,0,2,1,4,0,2,2,0,no
2,1,1,1,0,0,2,1,4,0,2,2,0,no
2,1,1,1,0,0,2,1,4,0,2,2,0,no
2,1,1,1,0,0,2,1,4,0,2,2,0,no
22,3,8,2,1,4,3,1,44,0,22,14.666667,0,no
22,3,8,2,1,4,3,1,44,0,22,14.666667,0,no
22,3,8,2,1,4,3,1,44,0,22,14.666667,0,no
22,3,8,2,1,4,4,1,44,0,22,11,0,no
7,1,1,1,0,2,2,1,14,0,7,7,0,no
7,1,1,1,0,2,2,1,14,0,7,7,0,no
7,1,1,1,0,2,2,1,14,0,7,7,0,no
7,1,1,1,0,2,2,1,14,0,7,7,0,no
22,3,8,2,1,4,3,1,44,0,22,14.666667,0,no
6,1,1,1,0,2,4,2,14,2,7,4,0,no
0,2,0,0,0,0,2,1,0,0,0,0,0,no
2,1,0,0,0,0,2,1,2,0,1,1,0,no
2,1,0,0,0,0,2,1,2,0,1,1,0,no
2,1,0,0,0,0,2,1,2,0,1,1,0,no
2,1,0,0,0,0,2,1,2,0,1,1,0,no
2,1,0,0,0,0,2,1,2,0,1,1,0,no
0,2,0,0,0,0,2,1,0,0,0,0,0,no
0,2,0,0,0,0,2,1,0,0,0,0,0,no
0,2,0,0,0,0,2,1,0,0,0,0,0,no
0,2,0,0,0,0,2,1,0,0,0,0,0,no
